Generation	Treatment	Rep	lambda	surv	epr	hf	sex	dev.time	lambda.stand	surv.stand	epr.stand	hf.stand	sex.stand	dev.stand	lambda.rel	surv.rel	epr.rel	hf.rel	sex.rel	dev.rel
6	1	2	0	0.96	1.5	0	0.435359477333333	12	-1.2009095344453	0.552506251453082	-1.3109227736669	-1.08268706772274			0	1.09090909090909	0.145631067961165	0	1	1
6	1	2	0	0.96	1.5	0	0.435359477333333	12	-1.2009095344453	0.552506251453082	-1.3109227736669	-1.08268706772274			0	1.09090909090909	0.145631067961165	0	1	1
6	1	2	1.23232689716869	0.96	15	1	0.435359477333333	12	0.855416195965244	0.552506251453082	0.700151935935731	0.995316464548009			1.7123069402229	1.09090909090909	1.45631067961165	1.91930207187336	1	1
6	1	2	1.23232689716869	0.96	15	1	0.435359477333333	12	0.855416195965244	0.552506251453082	0.700151935935731	0.995316464548009			1.7123069402229	1.09090909090909	1.45631067961165	1.91930207187336	1	1
6	1	2	1.21263523510184	0.96	12	1	0.435359477333333	12	0.822557648873846	0.552506251453082	0.253246444912924	0.995316464548009			1.6849455560812	1.09090909090909	1.16504854368932	1.91930207187336	1	1
6	1	2	0	0.96	0	0	0.435359477333333	12	-1.2009095344453	0.552506251453082	-1.5343755191783	-1.08268706772274			0	1.09090909090909	0	0	1	1
6	1	3	1.2979337289419	0.96	34	0.867647059	0.461594203	12	0.582477994903377	0.964099154385678	1.36146053133127	0.220765649882957		0.695221787153808	1.29791218681789	1.07462686567164	1.91549295774648	1.11282853606246	1	1.02857142857143
6	1	3	1.27276763188606	0.96	22.5	1	0.461594203	12	0.533274051233919	0.964099154385678	0.397965386081447	0.552913386724231		0.695221787153808	1.27274650744992	1.07462686567164	1.26760563380282	1.28258204130265	1	1.02857142857143
6	1	3	1.31133121535048	0.96	34	1	0.461594203	12	0.60867232949159	0.964099154385678	1.36146053133127	0.552913386724231		0.695221787153808	1.3113094508651	1.07462686567164	1.91549295774648	1.28258204130265	1	1.02857142857143
6	1	3	1.20043518028408	0.96	10.5	0.952380952	0.461594203	12	0.391851967936671	0.964099154385678	-0.607420852440104	0.433410496163333		0.695221787153808	1.20041525636736	1.07462686567164	0.591549295774648	1.22150670551392	1	1.02857142857143
6	1	3	1.12385715522171	0.96	4	1	0.461594203	12	0.242129075939287	0.964099154385678	-1.15200506497261	0.552913386724231		0.695221787153808	1.12383850228923	1.07462686567164	0.225352112676056	1.28258204130265	1	1.02857142857143
6	1	3	1.27871697644683	0.96	24	1	0.461594203	12	0.544906018399459	0.964099154385678	0.523638665896641	0.552913386724231		0.695221787153808	1.27869575326796	1.07462686567164	1.35211267605634	1.28258204130265	1	1.02857142857143
6	1	3	1.26643970579446	0.96	21.5	0.976744186	0.461594203	12	0.520901893633767	0.964099154385678	0.314183199537985	0.494551510288848		0.695221787153808	1.26641868638446	1.07462686567164	1.2112676056338	1.25275455191037	1	1.02857142857143
6	1	3	0	0.96	4	0	0.461594203	12	-1.95520029282806	0.964099154385678	-1.15200506497261	-1.95664729497815		0.695221787153808	0	1.07462686567164	0.225352112676056	0	1	1.02857142857143
6	1	3	1.27479044983535	0.96	23	1	0.461594203	12	0.537228999838369	0.964099154385678	0.439856479353179	0.552913386724231		0.695221787153808	1.27476929182601	1.07462686567164	1.29577464788732	1.28258204130265	1	1.02857142857143
6	1	3	0	0.96	0	0	0.461594203	12	-1.95520029282806	0.964099154385678	-1.48713381114646	-1.95664729497815		0.695221787153808	0	1.07462686567164	0	0	1	1.02857142857143
6	1	3	1.29694605346772	0.92	34	0.867647059	0.461594203	12	0.580546923578037	0.385639661754272	1.36146053133127	0.220765649882957		0.695221787153808	1.2969245277364	1.02985074626866	1.91549295774648	1.11282853606246	1	1.02857142857143
6	1	3	1.27177753288001	0.92	22.5	1	0.461594203	12	0.531338241497003	0.385639661754272	0.397965386081447	0.552913386724231		0.695221787153808	1.27175642487679	1.02985074626866	1.26760563380282	1.28258204130265	1	1.02857142857143
6	1	3	1.31034490712735	0.92	34	1	0.461594203	12	0.606743931371535	0.385639661754272	1.36146053133127	0.552913386724231		0.695221787153808	1.31032315901197	1.02985074626866	1.91549295774648	1.28258204130265	1	1.02857142857143
6	1	3	1.19943929517871	0.92	10.5	0.952380952	0.461594203	12	0.389904845404435	0.385639661754272	-0.607420852440104	0.433410496163333		0.695221787153808	1.19941938779094	1.02985074626866	0.591549295774648	1.22150670551392	1	1.02857142857143
6	1	3	1.12285741829426	0.92	4	1	0.461594203	12	0.240174422448387	0.385639661754272	-1.15200506497261	0.552913386724231		0.695221787153808	1.12283878195466	1.02985074626866	0.225352112676056	1.28258204130265	1	1.02857142857143
6	1	3	1.27772743274161	0.92	24	1	0.461594203	12	0.542971294368869	0.385639661754272	0.523638665896641	0.552913386724231		0.695221787153808	1.27770622598644	1.02985074626866	1.35211267605634	1.28258204130265	1	1.02857142857143
6	1	3	1.26544902852266	0.92	21.5	0.976744186	0.461594203	12	0.518964953290253	0.385639661754272	0.314183199537985	0.494551510288848		0.695221787153808	1.26542802555518	1.02985074626866	1.2112676056338	1.25275455191037	1	1.02857142857143
6	1	3	0	0.92	4	0	0.461594203	12	-1.95520029282806	0.385639661754272	-1.15200506497261	-1.95664729497815		0.695221787153808	0	1.02985074626866	0.225352112676056	0	1	1.02857142857143
6	1	3	1.27380053838138	0.92	23	1	0.461594203	12	0.535293556797248	0.385639661754272	0.439856479353179	0.552913386724231		0.695221787153808	1.27377939680184	1.02985074626866	1.29577464788732	1.28258204130265	1	1.02857142857143
6	1	3	0	0.92	0	0	0.461594203	12	-1.95520029282806	0.385639661754272	-1.48713381114646	-1.95664729497815		0.695221787153808	0	1.02985074626866	0	0	1	1.02857142857143
6	1	3	1.29397917257324	0.8	34	0.867647059	0.461594203	11	0.574746173462432	-1.34973881613995	1.36146053133127	0.220765649882957		-1.39044357430761	1.29395769608397	0.895522388059702	1.91549295774648	1.11282853606246	1	0.942857142857143
6	1	3	1.26598470546516	0.8	22.5	1	0.461594203	11	0.520012291621871	-1.34973881613995	0.397965386081447	0.552913386724231		-1.39044357430761	1.26596369360691	0.895522388059702	1.26760563380282	1.28258204130265	1	0.942857142857143
6	1	3	1.30890271935913	0.8	34	1	0.461594203	11	0.603924212225144	-1.34973881613995	1.36146053133127	0.552913386724231		-1.39044357430761	1.3088809951801	0.895522388059702	1.91549295774648	1.28258204130265	1	0.942857142857143
6	1	3	1.18581035868627	0.8	10.5	0.952380952	0.461594203	11	0.363257987055256	-1.34973881613995	-0.607420852440104	0.433410496163333		-1.39044357430761	1.1857906775013	0.895522388059702	0.591549295774648	1.22150670551392	1	0.942857142857143
6	1	3	1.10142202900939	0.8	4	1	0.461594203	11	0.198264638640218	-1.34973881613995	-1.15200506497261	0.552913386724231		-1.39044357430761	1.10140374843819	0.895522388059702	0.225352112676056	1.28258204130265	1	0.942857142857143
6	1	3	1.27259813950711	0.8	24	1	0.461594203	11	0.532942665185151	-1.34973881613995	0.523638665896641	0.552913386724231		-1.39044357430761	1.27257701788408	0.895522388059702	1.35211267605634	1.28258204130265	1	0.942857142857143
6	1	3	1.25895355033941	0.8	21.5	0.976744186	0.461594203	11	0.506265203228665	-1.34973881613995	0.314183199537985	0.494551510288848		-1.39044357430761	1.25893265517897	0.895522388059702	1.2112676056338	1.25275455191037	1	0.942857142857143
6	1	3	0	0.8	4	0	0.461594203	11	-1.95520029282806	-1.34973881613995	-1.15200506497261	-1.95664729497815		-1.39044357430761	0	0.895522388059702	0.225352112676056	0	1	0.942857142857143
6	1	3	1.26823300031808	0.8	23	1	0.461594203	11	0.524408085417386	-1.34973881613995	0.439856479353179	0.552913386724231		-1.39044357430761	1.26821195114433	0.895522388059702	1.29577464788732	1.28258204130265	1	0.942857142857143
6	1	3	0	0.8	0	0	0.461594203	11	-1.95520029282806	-1.34973881613995	-1.48713381114646	-1.95664729497815		-1.39044357430761	0	0.895522388059702	0	0	1	0.942857142857143
6	1	4	1.15667972646481	0.76	9.5	1	0.446336429333333	11	0.456400801653907	-0.338362219100369	-0.300846481097586	0.720599091451074		-0.695221787153808	1.23576231454132	0.948828606643822	0.778688524590164	1.42907015527355	1	0.970588235294118
6	1	4	1.21215595692889	0.76	18	0.944444444	0.446336429333333	11	0.57113708538905	-0.338362219100369	0.646262811246667	0.587263389806288		-0.695221787153808	1.29503147383561	0.948828606643822	1.47540983606557	1.34967736823433	1	0.970588235294118
6	1	4	0	0.76	0	0	0.446336429333333	11	-1.93585137871519	-0.338362219100369	-1.35938039607058	-1.67944351895474		-0.695221787153808	0	0.948828606643822	0	0	1	0.970588235294118
6	1	4	1.09848496902702	0.76	5.5	0.909090909	0.446336429333333	11	0.336042043579971	-0.338362219100369	-0.746544971612529	0.502413399377815		-0.695221787153808	1.17358876165535	0.948828606643822	0.450819672131148	1.29915468648241	1	0.970588235294118
6	1	4	1.17040715925538	0.76	11.5	0.956521739	0.446336429333333	11	0.484791963245784	-0.338362219100369	-0.0779972358401149	0.616249412424729		-0.695221787153808	1.25042829660174	0.948828606643822	0.942622950819672	1.36693667007526	1	0.970588235294118
6	1	4	0.913181202837583	0.76	2	0.25	0.446336429333333	11	-0.0472043543249489	-0.338362219100369	-1.1365311508131	-1.07943286635329		-0.695221787153808	0.975615713662751	0.948828606643822	0.163934426229508	0.357267538818389	1	0.970588235294118
6	1	4	0	0.76	32	0	0.446336429333333	11	-1.93585137871519	-0.338362219100369	2.20620752804897	-1.67944351895474		-0.695221787153808	0	0.948828606643822	2.62295081967213	0	1	0.970588235294118
6	1	4	1.21498932710132	0.76	17.5	1	0.446336429333333	11	0.576997079143332	-0.338362219100369	0.590550499932299	0.720599091451074		-0.695221787153808	1.29805856249475	0.948828606643822	1.4344262295082	1.42907015527355	1	0.970588235294118
6	1	4	1.16146387920856	0.76	10	1	0.446336429333333	11	0.466295416014819	-0.338362219100369	-0.245134169783218	0.720599091451074		-0.695221787153808	1.24087356144266	0.948828606643822	0.819672131147541	1.42907015527355	1	0.970588235294118
6	1	4	1.19999909032415	0.76	16	0.9375	0.446336429333333	11	0.545994178518424	-0.338362219100369	0.423413565989196	0.570596428300711		-0.695221787153808	1.28204343810773	0.948828606643822	1.31147540983607	1.33975327056896	1	0.970588235294118
6	1	4	1.20600488291843	0.68	9.5	1	0.446336429333333	11	0.558415395990976	-0.998780044133492	-0.300846481097586	0.720599091451074		-0.695221787153808	1.28845984879355	0.84895191120763	0.778688524590164	1.42907015527355	1	0.970588235294118
6	1	4	1.26149015121755	0.68	18	0.944444444	0.446336429333333	11	0.673170371832573	-0.998780044133492	0.646262811246667	0.587263389806288		-0.695221787153808	1.34773866384275	0.84895191120763	1.47540983606557	1.34967736823433	1	0.970588235294118
6	1	4	0	0.68	0	0	0.446336429333333	11	-1.93585137871519	-0.998780044133492	-1.35938039607058	-1.67944351895474		-0.695221787153808	0	0.84895191120763	0	0	1	0.970588235294118
6	1	4	1.14786035968433	0.68	5.5	0.909090909	0.446336429333333	11	0.438160532608506	-0.998780044133492	-0.746544971612529	0.502413399377815		-0.695221787153808	1.22633996464094	0.84895191120763	0.450819672131148	1.29915468648241	1	0.970588235294118
6	1	4	1.21972941104242	0.68	11.5	0.956521739	0.446336429333333	11	0.586800550133427	-0.998780044133492	-0.0779972358401149	0.616249412424729		-0.695221787153808	1.30312272759435	0.84895191120763	0.942622950819672	1.36693667007526	1	0.970588235294118
6	1	4	0.963118487769261	0.68	2	0.25	0.446336429333333	11	0.0560762479249378	-0.998780044133492	-1.1365311508131	-1.07943286635329		-0.695221787153808	1.02896722782622	0.84895191120763	0.163934426229508	0.357267538818389	1	0.970588235294118
6	1	4	0	0.68	32	0	0.446336429333333	11	-1.93585137871519	-0.998780044133492	2.20620752804897	-1.67944351895474		-0.695221787153808	0	0.84895191120763	2.62295081967213	0	1	0.970588235294118
6	1	4	1.26432545663906	0.68	17.5	1	0.446336429333333	11	0.679034368080998	-0.998780044133492	0.590550499932299	0.720599091451074		-0.695221787153808	1.35076782006461	0.84895191120763	1.4344262295082	1.42907015527355	1	0.970588235294118
6	1	4	1.21078763739176	0.68	10	1	0.446336429333333	11	0.568307118440338	-0.998780044133492	-0.245134169783218	0.720599091451074		-0.695221787153808	1.29356960182425	0.84895191120763	0.819672131147541	1.42907015527355	1	0.970588235294118
6	1	4	1.24932659710179	0.68	16	0.9375	0.446336429333333	11	0.6480136338102	-0.998780044133492	0.423413565989196	0.570596428300711		-0.695221787153808	1.33474348337644	0.84895191120763	1.31147540983607	1.33975327056896	1	0.970588235294118
6	1	4	1.19364459250817	0.962962963	9.5	1	0.446336429333333	12	0.532851766744778	1.33714226323386	-0.300846481097586	0.720599091451074		1.39044357430761	1.27525448110507	1.20221948214855	0.778688524590164	1.42907015527355	1	1.05882352941176
6	1	4	1.24479410201438	0.962962963	18	0.944444444	0.446336429333333	12	0.638639499374121	1.33714226323386	0.646262811246667	0.587263389806288		1.39044357430761	1.32990110005138	1.20221948214855	1.47540983606557	1.34967736823433	1	1.05882352941176
6	1	4	0	0.962962963	0	0	0.446336429333333	12	-1.93585137871519	1.33714226323386	-1.35938039607058	-1.67944351895474		1.39044357430761	0	1.20221948214855	0	0	1	1.05882352941176
6	1	4	1.13977110634886	0.962962963	5.5	0.909090909	0.446336429333333	12	0.421430288715946	1.33714226323386	-0.746544971612529	0.502413399377815		1.39044357430761	1.21769764629124	1.20221948214855	0.450819672131148	1.29915468648241	1	1.05882352941176
6	1	4	1.20631972319695	0.962962963	11.5	0.956521739	0.446336429333333	12	0.559066550606661	1.33714226323386	-0.0779972358401149	0.616249412424729		1.39044357430761	1.28879621480948	1.20221948214855	0.942622950819672	1.36693667007526	1	1.05882352941176
6	1	4	0.966549961948287	0.962962963	2	0.25	0.446336429333333	12	0.0631732440932242	1.33714226323386	-1.1365311508131	-1.07943286635329		1.39044357430761	1.03263331306722	1.20221948214855	0.163934426229508	0.357267538818389	1	1.05882352941176
6	1	4	0	0.962962963	32	0	0.446336429333333	12	-1.93585137871519	1.33714226323386	2.20620752804897	-1.67944351895474		1.39044357430761	0	1.20221948214855	2.62295081967213	0	1	1.05882352941176
6	1	4	1.24740129152104	0.962962963	17.5	1	0.446336429333333	12	0.644031704873395	1.33714226323386	0.590550499932299	0.720599091451074		1.39044357430761	1.33268654399535	1.20221948214855	1.4344262295082	1.42907015527355	1	1.05882352941176
6	1	4	1.19806340154627	0.962962963	10	1	0.446336429333333	12	0.541990774988951	1.33714226323386	-0.245134169783218	0.720599091451074		1.39044357430761	1.27997540562678	1.20221948214855	0.819672131147541	1.42907015527355	1	1.05882352941176
6	1	4	1.23360204169897	0.962962963	16	0.9375	0.446336429333333	12	0.615492010851786	1.33714226323386	0.423413565989196	0.570596428300711		1.39044357430761	1.31794383474845	1.20221948214855	1.31147540983607	1.33975327056896	1	1.05882352941176
6	2	1	0.989943230690706	0.925925926	17	0.117647059	0.511388889	12	-2.31503607773662	0.617216783414125	-0.185232656909846	-1.71431685098388		-1.39044357430761	0.856354163109872	1.17407639329449	0.939226519337016	0.165655147576587	1	0.9
6	2	1	1.17711745112476	0.925925926	19	1	0.511388889	12	0.294443340047708	0.617216783414125	0.151553992017146	0.838453232349769		-1.39044357430761	1.01826993557665	1.17407639329449	1.04972375690608	1.40806875228888	1	0.9
6	2	1	1.16441220192252	0.925925926	16.5	1	0.511388889	12	0.117313785485216	0.617216783414125	-0.269429319141594	0.838453232349769		-1.39044357430761	1.00727921135089	1.17407639329449	0.911602209944751	1.40806875228888	1	0.9
6	2	1	1.07723864555004	0.925925926	6	1	0.511388889	12	-1.09801170432599	0.617216783414125	-2.0375592260083	0.838453232349769		-1.39044357430761	0.931869394304529	1.17407639329449	0.331491712707182	1.40806875228888	1	0.9
6	2	1	1.14325230818114	0.925925926	15	0.866666667	0.511388889	12	-0.177685745286643	0.617216783414125	-0.522019305836837	0.452701309533247		-1.39044357430761	0.988974764656756	1.17407639329449	0.828729281767956	1.22032625245306	1	0.9
6	2	1	1.05366184341392	0.925925926	19	0.236842105	0.511388889	12	-1.42670643466176	0.617216783414125	0.151553992017146	-1.36946896373648		-1.39044357430761	0.911474191795798	1.17407639329449	1.04972375690608	0.333489967276823	1	0.9
6	2	1	1.11599858717474	0.925925926	15.5	0.612903226	0.511388889	12	-0.557642044072425	0.617216783414125	-0.437822643605089	-0.281471707099339		-1.39044357430761	0.965398829471279	1.17407639329449	0.856353591160221	0.863009880707652	1	0.9
6	2	1	1.17470518326272	0.925925926	19.5	0.948717949	0.511388889	12	0.260812836223098	0.617216783414125	0.235750654248894	0.690087108634666		-1.39044357430761	1.01618319407255	1.17407639329449	1.07734806629834	1.3358600987225	1	0.9
6	2	1	1.21921093338473	0.925925926	30	1	0.511388889	12	0.881287379389983	0.617216783414125	2.0038805611156	0.838453232349769		-1.39044357430761	1.05468306276978	1.17407639329449	1.65745856353591	1.40806875228888	1	0.9
6	2	1	1.09588893395855	0.925925926	23.5	0.319148936	0.511388889	12	-0.83799970254023	0.617216783414125	0.909323952102877	-1.13134382574729		-1.39044357430761	0.948002897344581	1.17407639329449	1.29834254143646	0.449383644107845	1	0.9
6	2	1	1.02845838468127	0.48	17	0.117647059	0.511388889	14	-1.77807911123716	-1.3876276601652	-0.185232656909846	-1.71431685098388		0.695221787153806	0.889671843801142	0.608641202235171	0.939226519337016	0.165655147576587	1	1.05
6	2	1	1.17902919283377	0.48	19	1	0.511388889	14	0.321095785187925	-1.3876276601652	0.151553992017146	0.838453232349769		0.695221787153806	1.01992369502522	0.608641202235171	1.04972375690608	1.40806875228888	1	1.05
6	2	1	1.16889801113812	0.48	16.5	1	0.511388889	14	0.179852455570605	-1.3876276601652	-0.269429319141594	0.838453232349769		0.695221787153806	1.01115967770249	0.608641202235171	0.911602209944751	1.40806875228888	1	1.05
6	2	1	1.09904827884696	0.48	6	1	0.511388889	14	-0.793953864171732	-1.3876276601652	-2.0375592260083	0.838453232349769		0.695221787153806	0.950735900676501	0.608641202235171	0.331491712707182	1.40806875228888	1	1.05
6	2	1	1.15199807746945	0.48	15	0.866666667	0.511388889	14	-0.0557570689036907	-1.3876276601652	-0.522019305836837	0.452701309533247		0.695221787153806	0.996540325698491	0.608641202235171	0.828729281767956	1.22032625245306	1	1.05
6	2	1	1.08005006006812	0.48	19	0.236842105	0.511388889	14	-1.05881651867074	-1.3876276601652	0.151553992017146	-1.36946896373648		0.695221787153806	0.93430141914408	0.608641202235171	1.04972375690608	0.333489967276823	1	1.05
6	2	1	1.13018014988392	0.48	15.5	0.612903226	0.511388889	14	-0.359930543440526	-1.3876276601652	-0.437822643605089	-0.281471707099339		0.695221787153806	0.977666644320558	0.608641202235171	0.856353591160221	0.863009880707652	1	1.05
6	2	1	1.17710657155518	0.48	19.5	0.948717949	0.511388889	14	0.294291663108292	-1.3876276601652	0.235750654248894	0.690087108634666		0.695221787153806	1.01826052416354	0.608641202235171	1.07734806629834	1.3358600987225	1	1.05
6	2	1	1.21251018267891	0.48	30	1	0.511388889	14	0.787869220575202	-1.3876276601652	2.0038805611156	0.838453232349769		0.695221787153806	1.04888655284377	0.608641202235171	1.65745856353591	1.40806875228888	1	1.05
6	2	1	1.11404350003137	0.48	23.5	0.319148936	0.511388889	14	-0.584898787275458	-1.3876276601652	0.909323952102877	-1.13134382574729		0.695221787153806	0.963707573889584	0.608641202235171	1.29834254143646	0.449383644107845	1	1.05
6	2	1	1.10092911924073	0.96	17	0.117647059	0.511388889	14	-0.767732228070892	0.770410876751078	-0.185232656909846	-1.71431685098388		0.695221787153806	0.952362928824597	1.21728240447034	0.939226519337016	0.165655147576587	1	1.05
6	2	1	1.26018049707052	0.96	19	1	0.511388889	14	1.45246236783525	0.770410876751078	0.151553992017146	0.838453232349769		0.695221787153806	1.09012393991851	1.21728240447034	1.04972375690608	1.40806875228888	1	1.05
6	2	1	1.24948002241399	0.96	16.5	1	0.511388889	14	1.30328227074717	0.770410876751078	-0.269429319141594	0.838453232349769		0.695221787153806	1.08086745355112	1.21728240447034	0.911602209944751	1.40806875228888	1	1.05
6	2	1	1.17564972246573	0.96	6	1	0.511388889	14	0.273981079177868	0.770410876751078	-2.0375592260083	0.838453232349769		0.695221787153806	1.01700027130853	1.21728240447034	0.331491712707182	1.40806875228888	1	1.05
6	2	1	1.23162605174173	0.96	15	0.866666667	0.511388889	14	1.05437209023755	0.770410876751078	-0.522019305836837	0.452701309533247		0.695221787153806	1.06542280820256	1.21728240447034	0.828729281767956	1.22032625245306	1	1.05
6	2	1	1.15555100867432	0.96	19	0.236842105	0.511388889	14	-0.006224067882441	0.770410876751078	0.151553992017146	-1.36946896373648		0.695221787153806	0.999613802372917	1.21728240447034	1.04972375690608	0.333489967276823	1	1.05
6	2	1	1.20856807751224	0.96	15.5	0.612903226	0.511388889	14	0.732910571508512	0.770410876751078	-0.437822643605089	-0.281471707099339		0.695221787153806	1.04547641975104	1.21728240447034	0.856353591160221	0.863009880707652	1	1.05
6	2	1	1.25814998890459	0.96	19.5	0.948717949	0.511388889	14	1.42415414646614	0.770410876751078	0.235750654248894	0.690087108634666		0.695221787153806	1.08836744109391	1.21728240447034	1.07734806629834	1.3358600987225	1	1.05
6	2	1	1.29552934971652	0.96	30	1	0.511388889	14	1.94527651290352	0.770410876751078	2.0038805611156	0.838453232349769		0.695221787153806	1.12070259956896	1.21728240447034	1.65745856353591	1.40806875228888	1	1.05
6	2	1	1.19150799882634	0.96	23.5	0.319148936	0.511388889	14	0.495068393812241	0.770410876751078	0.909323952102877	-1.13134382574729		0.695221787153806	1.03071853368978	1.21728240447034	1.29834254143646	0.449383644107845	1	1.05
6	2	2	0	0.8	4.5	0	0.536700337	14	-1.20142391904472	0	-1.85592924557136	-1.18885023165375		0.262769136406122	0	1	0.195652173913043	0	1	1.02439024390244
6	2	2	1.29350426399092	0.8	38.5	0.948051948	0.536700337	14	0.848758867836628	0	1.55496774628952	0.84434748962457		0.262769136406122	1.70646077074235	1	1.67391304347826	1.71022191622072	1	1.02439024390244
6	2	2	1.28555037334573	0.8	33.5	0.985074627	0.536700337	14	0.836152083194734	0	1.05336524748645	0.923746542321225		0.262769136406122	1.69596756810001	1	1.45652173913043	1.77700833774179	1	1.02439024390244
6	2	2	0	0.8	17.5	0	0.536700337	14	-1.20142391904472	0	-0.551762748683376	-1.18885023165375		0.262769136406122	0	1	0.760869565217391	0	1	1.02439024390244
6	2	2	1.21456087523312	0.8	18	0.722222222	0.536700337	14	0.723634907077531	0	-0.50160249880307	0.36003174588422		0.262769136406122	1.60231438346334	1	0.782608695652174	1.30284028744596	1	1.02439024390244
6	2	2	1.28790022808401	0.8	35	0.971428571	0.536700337	14	0.839876563948457	0	1.20384599712737	0.894481131262087		0.262769136406122	1.69906762353813	1	1.52173913043478	1.75239177101208	1	1.02439024390244
6	2	2	0	0.8	18	0	0.536700337	14	-1.20142391904472	0	-0.50160249880307	-1.18885023165375		0.262769136406122	0	1	0.782608695652174	0	1	1.02439024390244
6	2	2	1.24871118521286	0.8	20.5	1	0.536700337	14	0.777762581516815	0	-0.250801249401535	0.955755584058702		0.262769136406122	1.64736731905191	1	0.891304347826087	1.80393270624946	1	1.02439024390244
6	2	2	1.23230497645426	0.8	18	0.916666667	0.536700337	14	0.751759012969552	0	-0.50160249880307	0.7770384334642		0.262769136406122	1.62572336129889	1	0.782608695652174	1.65360498132999	1	1.02439024390244
6	2	2	0	0.8	26.5	0	0.536700337	14	-1.20142391904472	0	0.351121749162149	-1.18885023165375		0.262769136406122	0	1	1.15217391304348	0	1	1.02439024390244
6	2	2	0	0.88	4.5	0	0.536700337	12	-1.20142391904472	1.20415945787923	-1.85592924557136	-1.18885023165375		-1.31384568203061	0	1.1	0.195652173913043	0	1	0.878048780487805
6	2	2	1.35763466959102	0.88	38.5	0.948051948	0.536700337	12	0.950404496179116	1.20415945787923	1.55496774628952	0.84434748962457		-1.31384568203061	1.79106506963404	1.1	1.67391304347826	1.71022191622072	1	0.878048780487805
6	2	2	1.34816170182626	0.88	33.5	0.985074627	0.536700337	12	0.935389999518648	1.20415945787923	1.05336524748645	0.923746542321225		-1.31384568203061	1.77856781831212	1.1	1.45652173913043	1.77700833774179	1	0.878048780487805
6	2	2	0	0.88	17.5	0	0.536700337	12	-1.20142391904472	1.20415945787923	-0.551762748683376	-1.18885023165375		-1.31384568203061	0	1.1	0.760869565217391	0	1	0.878048780487805
6	2	2	1.2640459144486	0.88	18	0.722222222	0.536700337	12	0.802067872806385	1.20415945787923	-0.50160249880307	0.36003174588422		-1.31384568203061	1.66759772307857	1.1	0.782608695652174	1.30284028744596	1	0.878048780487805
6	2	2	1.35095934376004	0.88	35	0.971428571	0.536700337	12	0.939824215544188	1.20415945787923	1.20384599712737	0.894481131262087		-1.31384568203061	1.78225861883245	1.1	1.52173913043478	1.75239177101208	1	0.878048780487805
6	2	2	0	0.88	18	0	0.536700337	12	-1.20142391904472	1.20415945787923	-0.50160249880307	-1.18885023165375		-1.31384568203061	0	1.1	0.782608695652174	0	1	0.878048780487805
6	2	2	1.30441307858898	0.88	20.5	1	0.536700337	12	0.866049157893515	1.20415945787923	-0.250801249401535	0.955755584058702		-1.31384568203061	1.72085226884956	1.1	0.891304347826087	1.80393270624946	1	0.878048780487805
6	2	2	1.28499739478885	0.88	18	0.916666667	0.536700337	12	0.835275621361255	1.20415945787923	-0.50160249880307	0.7770384334642		-1.31384568203061	1.69523804888569	1.1	0.782608695652174	1.65360498132999	1	0.878048780487805
6	2	2	0	0.88	26.5	0	0.536700337	12	-1.20142391904472	1.20415945787923	0.351121749162149	-1.18885023165375		-1.31384568203061	0	1.1	1.15217391304348	0	1	0.878048780487805
6	2	2	0	0.72	4.5	0	0.536700337	15	-1.20142391904472	-1.20415945787923	-1.85592924557136	-1.18885023165375		1.05107654562449	0	0.9	0.195652173913043	0	1	1.09756097560976
6	2	2	1.24148191347806	0.72	38.5	0.948051948	0.536700337	15	0.766304305819566	-1.20415945787923	1.55496774628952	0.84434748962457		1.05107654562449	1.63783007285961	0.9	1.67391304347826	1.71022191622072	1	1.09756097560976
6	2	2	1.2342223158157	0.72	33.5	0.985074627	0.536700337	15	0.75479796403053	-1.20415945787923	1.05336524748645	0.923746542321225		1.05107654562449	1.62825281906381	0.9	1.45652173913043	1.77700833774179	1	1.09756097560976
6	2	2	0	0.72	17.5	0	0.536700337	15	-1.20142391904472	-1.20415945787923	-0.551762748683376	-1.18885023165375		1.05107654562449	0	0.9	0.760869565217391	0	1	1.09756097560976
6	2	2	1.1692445725379	0.72	18	0.722222222	0.536700337	15	0.651809319534283	-1.20415945787923	-0.50160249880307	0.36003174588422		1.05107654562449	1.54253066648827	0.9	0.782608695652174	1.30284028744596	1	1.09756097560976
6	2	2	1.23636747657337	0.72	35	0.971428571	0.536700337	15	0.758198008222808	-1.20415945787923	1.20384599712737	0.894481131262087		1.05107654562449	1.63108283113397	0.9	1.52173913043478	1.75239177101208	1	1.09756097560976
6	2	2	0	0.72	18	0	0.536700337	15	-1.20142391904472	-1.20415945787923	-0.50160249880307	-1.18885023165375		1.05107654562449	0	0.9	0.782608695652174	0	1	1.09756097560976
6	2	2	1.20054496982728	0.72	20.5	1	0.536700337	15	0.701419929666516	-1.20415945787923	-0.250801249401535	0.955755584058702		1.05107654562449	1.58382384314791	0.9	0.891304347826087	1.80393270624946	1	1.09756097560976
6	2	2	1.18551780408969	0.72	18	0.916666667	0.536700337	15	0.677602121416109	-1.20415945787923	-0.50160249880307	0.7770384334642		1.05107654562449	1.56399919351938	0.9	0.782608695652174	1.65360498132999	1	1.09756097560976
6	2	2	0	0.72	26.5	0	0.536700337	15	-1.20142391904472	-1.20415945787923	0.351121749162149	-1.18885023165375		1.05107654562449	0	0.9	1.15217391304348	0	1	1.09756097560976
